Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.92832E-4,88.787672934,0.904145592,0.026279116,0.888888889,0
3.94157E-4,89.023907695,0.904900488,0.025681863,0.888888889,0
3.95073E-4,89.260682856,0.905419056,0.025084611,0.888888889,0
3.96534E-4,89.537973744,0.906240816,0.024387816,0.888888889,0
3.99185E-4,89.776775148,0.907712333,0.023790563,0.888888889,0
3.99968E-4,90.01661949,0.908142962,0.023193311,0.888888889,0
4.01274E-4,90.257204959,0.908856307,0.022596058,0.888888889,0
4.03076E-4,90.538767372,0.909831475,0.021899263,0.888888889,0
4.05143E-4,90.781347684,0.910936879,0.021302011,0.888888889,0
4.0587E-4,91.02468584,0.911322822,0.020704758,0.888888889,0
4.07211E-4,91.268656568,0.91202967,0.020107505,0.888888889,0
4.09009E-4,91.513652583,0.912968739,0.019510253,0.888888889,0
4.10053E-4,91.7594536,0.913509629,0.018913,0.888888889,0
4.12063E-4,92.006294659,0.914540903,0.018315748,0.888888889,0
4.1321E-4,92.254046,0.915124172,0.017718495,0.888888889,0
4.14165E-4,92.502358219,0.915606523,0.017121242,0.907407407,0
4.16891E-4,92.751595688,0.916968909,0.01652399,0.907407407,0
4.17791E-4,93.002061143,0.917413979,0.015926737,0.907407407,0
4.19993E-4,93.253803291,0.918492398,0.015329484,0.907407407,0
4.20778E-4,93.5060616,0.918873211,0.014732232,0.907407407,0
4.21699E-4,93.758787751,0.919317975,0.014134979,0.907407407,0
4.23802E-4,94.012780679,0.920324657,0.013537726,0.907407407,0
4.25108E-4,94.267623557,0.920943072,0.012940474,0.907407407,0
4.27179E-4,94.523505145,0.921914538,0.012343221,0.907407407,0
4.28457E-4,94.780316276,0.922507756,0.011745969,0.907407407,0
4.29599E-4,95.037842666,0.923034214,0.011148716,0.907407407,0
4.304E-4,95.25285302,0.923401498,0.010651005,0.907407407,0
4.30981E-4,95.511305608,0.923666827,0.010053753,0.907407407,0
4.32793E-4,95.7704842,0.924487846,0.0094565,0.925925926,0
